timestamp,open,high,low,close,volume
2000-02-22,75.06,76.19,74.25,75.69,1763200
2000-02-23,75.0,75.06,72.81,73.25,1885000
2000-02-24,73.31,73.56,71.38,71.44,2707800
2000-02-25,72.0,72.75,69.94,71.06,3226700
2000-02-28,71.06,74.94,70.88,74.56,2548900
2000-02-29,74.56,75.44,73.44,74.69,2148300
2000-03-01,74.56,75.63,72.63,75.25,2316700
2000-03-02,75.38,77.44,74.94,75.69,2025200
2000-03-03,74.56,75.38,73.56,74.56,2318800
2000-03-06,74.44,74.75,73.69,74.0,1407200
2000-03-07,74.56,82.0,74.5,81.0,2800000
2000-03-08,80.13,84.38,79.75,81.06,3631400
2000-03-09,80.31,84.0,79.75,83.25,2153600
2000-03-10,83.56,84.81,79.44,80.38,2692300
2000-03-13,80.94,83.75,79.75,79.81,2085400
2000-03-14,80.0,83.13,79.31,82.88,2104700
2000-03-15,82.88,84.0,80.88,83.94,1878100
2000-03-16,83.19,87.0,81.69,84.13,2597200
2000-03-17,83.94,84.0,82.31,83.31,2125500
2000-03-20,83.56,84.06,81.69,82.94,1140200
2000-03-21,83.0,86.5,83.0,86.0,1773000
2000-03-22,84.5,85.75,82.44,84.0,1397100
2000-03-23,83.0,85.81,82.25,84.63,2098900
2000-03-24,84.75,85.94,84.75,85.63,1407600
2000-03-27,84.19,85.88,82.44,84.56,1887100
2000-03-28,83.56,85.75,83.25,84.88,1630400
2000-03-29,84.81,89.0,84.69,88.5,2653100
2000-03-30,89.19,92.25,89.06,92.19,3911600
2000-03-31,92.25,94.25,91.88,92.44,3141000
2000-04-03,92.63,93.75,91.5,92.31,1788600
2000-04-04,92.56,93.25,89.38,89.81,3821700
2000-04-05,89.63,90.69,87.38,87.5,1479600
2000-04-06,88.0,89.81,87.31,88.94,1149500
2000-04-07,88.94,88.94,86.31,86.44,1438000
2000-04-10,85.44,87.44,85.13,86.06,1208800
2000-04-11,86.56,89.5,86.56,88.69,1721700
2000-04-12,89.31,90.44,88.44,89.0,1397700
2000-04-13,88.94,88.94,86.94,86.94,2506600
2000-04-14,87.0,87.06,85.44,85.69,1884700
2000-04-17,85.0,85.69,82.31,82.94,1991500
2000-04-18,82.75,84.94,82.31,84.56,1505200
2000-04-19,84.31,86.13,83.94,84.75,1513500
2000-04-20,83.13,86.31,83.13,86.31,1112600
2000-04-24,85.31,87.31,84.94,85.25,1499200
2000-04-25,85.38,86.19,84.06,84.81,1603000
2000-04-26,86.19,86.56,85.44,86.31,1027800
2000-04-27,86.31,89.0,86.31,88.44,1447800
2000-04-28,87.44,88.44,85.13,85.13,1405100
2000-05-01,85.5,88.5,85.5,86.31,1480600
2000-05-02,87.19,89.94,87.13,89.31,1778900
2000-05-03,89.44,89.44,87.31,87.31,1396900
2000-05-04,87.56,89.13,87.56,88.38,964100
2000-05-05,88.63,90.75,88.06,90.75,1204800
2000-05-08,91.06,92.94,90.75,91.81,1646000
2000-05-09,91.69,91.75,88.88,90.13,996000
2000-05-10,89.44,91.88,89.44,90.88,1337800
2000-05-11,90.88,93.44,90.88,93.38,1697500
2000-05-12,93.0,94.31,92.63,94.27,1660200
2000-05-15,93.81,94.75,93.44,94.0,1668800
2000-05-16,94.0,94.0,92.06,92.94,1539900
2000-05-17,90.75,91.69,90.06,91.31,1501600
2000-05-18,91.56,92.06,90.38,90.88,884200
2000-05-19,91.0,93.94,90.69,93.31,1383900
2000-05-22,93.81,94.88,93.31,94.06,1679800
2000-05-23,93.69,93.69,91.56,93.25,1218100
2000-05-24,93.38,94.44,92.75,94.25,1715300
2000-05-25,93.88,93.88,91.44,93.19,1472400
2000-05-26,93.81,94.0,91.13,91.38,1149900
2000-05-30,91.44,91.69,90.56,91.31,1027200
2000-05-31,91.81,92.44,91.56,92.38,1288900
2000-06-01,92.44,92.44,89.44,91.0,1227600
2000-06-02,90.0,90.56,88.81,90.56,2274200
2000-06-05,90.75,91.25,90.25,90.44,1351600
2000-06-06,90.5,93.19,90.44,92.88,1291000
2000-06-07,93.88,93.94,91.69,92.38,1513100
2000-06-08,92.44,93.0,91.81,92.56,1044900
2000-06-09,93.0,93.19,91.5,92.0,1623900
2000-06-12,92.81,94.5,92.75,92.88,2201700
2000-06-13,92.0,92.31,91.44,91.75,1863300
2000-06-14,92.06,94.44,92.06,93.25,2068000
2000-06-15,93.06,93.94,92.0,93.13,1470900
2000-06-16,92.63,94.69,92.63,92.75,2445100
2000-06-19,93.31,93.44,90.44,91.38,1527700
2000-06-20,91.38,91.38,89.69,90.25,1769400
2000-06-21,90.13,91.88,89.5,91.27,1755700
2000-06-22,91.81,92.56,89.38,89.56,1261400
2000-06-23,89.56,90.5,89.44,89.75,1031300
2000-06-26,89.69,90.5,88.69,88.73,1096600
2000-06-27,88.88,88.88,88.25,88.44,1544400
2000-06-28,88.25,88.38,87.06,87.57,1449100
2000-06-29,86.88,87.94,86.5,86.64,1191600
2000-06-30,86.63,87.13,84.56,84.81,2605300
2000-07-03,85.0,86.63,84.88,85.92,852200
2000-07-05,85.06,85.06,82.06,82.5,2260100
2000-07-06,82.81,85.38,82.81,83.56,1710800
2000-07-07,84.0,85.19,83.75,83.95,1422800
2000-07-10,84.06,85.19,84.0,84.0,946100
2000-07-11,84.13,87.56,84.13,87.0,1339400
2000-07-12,87.06,87.06,85.67,85.67,1639700
2000-07-13,85.81,85.94,83.25,83.95,1876600
2000-07-14,83.69,83.75,82.69,83.75,1354500
2000-07-17,84.0,84.5,82.63,82.67,1430900
2000-07-18,82.06,83.44,80.94,81.44,1896800
2000-07-19,81.88,82.25,81.63,81.94,1245900
2000-07-20,82.0,82.0,80.0,80.0,1363300
2000-07-21,80.0,80.25,78.5,78.5,1683500
2000-07-24,78.69,78.94,77.31,77.38,2236000
2000-07-25,78.0,78.13,76.88,77.31,2034300
2000-07-26,78.5,79.0,77.31,77.31,2702100
2000-07-27,78.0,81.13,77.94,80.94,2450900
2000-07-28,81.25,82.38,80.25,80.58,1436600
2000-07-31,80.0,81.81,78.69,78.98,1559300
2000-08-01,78.5,80.19,78.5,78.88,1445800
2000-08-02,79.38,80.25,79.38,79.81,1869600
2000-08-03,80.25,81.0,78.88,80.0,1556900
2000-08-04,78.69,80.25,77.63,79.33,1641500
2000-08-07,79.69,81.56,79.63,80.7,1103300
2000-08-08,80.0,80.75,79.69,80.36,1054100
2000-08-09,81.5,83.25,81.06,82.59,2030300
2000-08-10,82.63,84.31,82.63,83.88,1274400
2000-08-11,83.81,84.56,83.13,84.0,1547300
2000-08-14,83.25,84.69,83.25,84.38,1253800
2000-08-15,84.5,85.25,83.5,83.5,1059000
2000-08-16,83.63,85.06,83.63,85.06,1775000
2000-08-17,85.44,87.75,85.13,87.19,1540100
2000-08-18,85.69,86.88,85.69,86.03,1553400
2000-08-21,86.19,87.19,85.5,86.75,749400
2000-08-22,87.0,87.69,86.25,86.63,951800
2000-08-23,87.63,89.69,87.19,88.88,2339000
2000-08-24,86.63,86.94,85.88,86.19,1537800
2000-08-25,86.56,87.5,85.69,86.88,1258200
2000-08-28,86.13,88.06,85.88,86.94,918800
2000-08-29,86.88,87.38,85.94,86.0,862200
2000-08-30,85.81,85.94,84.94,85.11,943200
2000-08-31,85.63,85.94,84.38,84.52,1304900
2000-09-01,84.69,86.56,84.69,85.47,1638500
2000-09-05,86.31,87.19,85.44,85.94,860800
2000-09-06,86.56,88.69,86.56,88.13,1397000
2000-09-07,89.5,89.5,88.19,88.31,1725000
2000-09-08,87.38,87.94,86.25,86.69,1370300
2000-09-11,86.69,90.0,86.69,89.31,1739500
2000-09-12,88.88,89.5,87.94,88.56,1690700
2000-09-13,88.75,89.44,88.13,88.63,1252400
2000-09-14,88.63,88.63,87.31,87.58,788300
2000-09-15,87.75,91.44,87.75,90.19,3718800
2000-09-18,90.88,92.31,90.0,90.0,2540900
2000-09-19,89.63,89.69,88.06,88.06,1909900
2000-09-20,89.38,90.63,86.69,87.0,3527500
2000-09-21,86.63,86.81,84.63,85.31,2353300
2000-09-22,85.13,86.44,83.69,84.25,2243300
2000-09-25,83.0,83.69,81.56,82.79,2241700
2000-09-26,83.75,84.81,83.06,83.31,2141700
2000-09-27,83.44,85.63,82.81,85.44,1675700
2000-09-28,85.44,85.94,84.0,84.14,1834100
2000-09-29,84.69,86.88,84.69,85.25,1352200
2000-10-02,86.19,87.56,85.88,86.69,1159700
2000-10-03,87.19,87.75,86.44,86.88,1212600
2000-10-04,87.5,87.56,84.5,84.81,1445500
2000-10-05,84.81,85.81,83.44,85.5,1489500
2000-10-06,85.5,87.19,83.81,84.38,1271200
2000-10-09,84.81,86.38,84.81,86.0,850600
2000-10-10,86.5,88.0,85.69,87.19,1552900
2000-10-11,88.94,88.94,86.06,86.63,3047600
2000-10-12,86.63,88.56,86.56,87.31,4489400
2000-10-13,86.69,86.94,84.0,84.25,2014300
2000-10-16,80.0,82.06,78.5,82.0,8955500
2000-10-17,81.5,82.88,80.75,82.88,4331400
2000-10-18,83.38,83.38,81.75,82.5,2477300
2000-10-19,81.88,83.19,81.5,82.31,2048200
2000-10-20,82.31,83.75,82.25,83.44,2687400
2000-10-23,83.5,83.63,81.88,82.56,2309900
2000-10-24,83.44,83.44,82.0,82.25,2832000
2000-10-25,82.5,83.19,81.0,81.5,1956900
2000-10-26,83.0,83.13,81.81,82.0,2821200
2000-10-27,82.44,82.44,80.0,80.31,1321600
2000-10-30,79.38,81.88,79.38,81.63,1720000
2000-10-31,81.63,82.56,80.56,82.13,1649000
2000-11-01,82.75,84.13,82.56,82.81,1684100
2000-11-02,82.88,82.88,80.5,80.5,2223500
2000-11-03,81.19,81.94,80.31,81.06,2093900
2000-11-06,80.94,82.81,80.56,82.56,1746400
2000-11-07,82.56,83.44,81.5,82.06,1674400
2000-11-08,82.5,83.31,82.5,83.0,1174600
2000-11-09,83.38,84.13,82.75,83.38,1437200
2000-11-10,83.44,84.75,83.44,84.13,1935600
2000-11-13,85.06,85.31,82.63,83.13,1414200
2000-11-14,83.19,84.81,83.19,84.25,1525200
2000-11-15,84.31,84.94,83.56,83.94,1291800
2000-11-16,83.69,84.25,83.06,83.88,996200
2000-11-17,83.25,83.81,82.75,83.75,1007200
2000-11-20,84.31,84.75,83.63,83.69,940800
2000-11-21,83.75,85.44,83.38,85.0,1475500
2000-11-22,85.0,85.06,84.31,84.81,1240500
2000-11-24,84.94,84.94,84.0,84.31,533500
2000-11-27,85.13,85.13,84.0,84.88,1142900
2000-11-28,85.75,86.0,85.06,85.81,2592700
2000-11-29,85.81,85.94,82.06,82.13,2675700
2000-11-30,82.69,83.06,80.5,81.88,2039900
2000-12-01,82.44,83.0,81.81,82.63,1718000
2000-12-04,82.38,83.81,82.25,83.0,1963100
2000-12-05,84.5,84.5,81.69,81.81,1569900
2000-12-06,82.0,82.25,80.06,80.5,1926500
2000-12-07,81.06,81.81,80.56,80.69,1316300
2000-12-08,80.31,81.56,79.38,81.31,1514000
2000-12-11,81.38,82.19,80.56,81.5,2156000
2000-12-12,82.13,82.44,81.56,81.81,1325500
2000-12-13,81.56,82.81,81.56,82.25,1578600
2000-12-14,81.5,81.69,78.56,79.06,2464200
2000-12-15,79.75,80.38,78.25,78.25,4018100
2000-12-18,78.88,81.5,78.69,80.75,2803200
2000-12-19,80.56,82.44,80.56,81.06,2137600
2000-12-20,80.06,80.13,78.19,78.44,2311100
2000-12-21,79.19,79.38,78.19,78.38,2115800
2000-12-22,78.94,80.75,78.44,80.63,1529300
2000-12-26,81.62,83.0,81.0,82.81,2180600
2000-12-27,83.25,83.56,82.19,83.06,1306300
2000-12-28,84.88,86.13,83.81,85.75,2660600
2000-12-29,85.88,86.94,84.44,84.44,1688600
2001-01-02,85.19,86.94,84.94,85.94,1978600
2001-01-03,85.0,85.44,81.88,82.63,2665000
2001-01-04,81.75,82.0,80.06,80.88,2757300
2001-01-05,80.88,82.31,80.56,81.5,1719100
2001-01-08,81.5,82.38,81.06,81.31,1644000
2001-01-09,81.31,81.44,79.63,80.25,1912600
2001-01-10,80.25,80.31,79.69,80.13,2188100
2001-01-11,81.13,81.63,80.5,81.44,2566600
2001-01-12,81.5,81.5,79.63,80.94,2574200
2001-01-16,80.88,81.0,79.5,81.0,2995200
2001-01-17,80.38,80.94,79.38,80.25,2785300
2001-01-18,80.0,80.56,79.31,79.44,2522500
2001-01-19,78.81,80.0,78.44,79.31,2383400
2001-01-22,78.75,79.94,78.69,79.63,2409400
2001-01-23,79.69,80.19,78.75,79.56,2412800
2001-01-24,80.19,80.25,79.0,79.88,1634000
2001-01-25,80.13,83.31,80.13,83.19,4198100
2001-01-26,83.19,83.5,82.0,82.63,2069900
2001-01-29,81.62,81.81,80.91,81.5,1582500
2001-01-30,81.35,82.1,81.0,81.86,1314800
2001-01-31,82.6,83.28,81.9,83.28,1642600
2001-02-01,83.28,83.28,81.56,83.27,1450500
2001-02-02,83.27,83.58,82.01,82.42,1479000
2001-02-05,82.8,83.6,82.55,82.57,1669100
2001-02-06,83.05,85.3,82.61,84.69,3309500
2001-02-07,84.32,84.45,83.06,83.35,2231800
2001-02-08,83.36,84.7,83.13,84.26,1975700
2001-02-09,85.11,86.56,85.1,85.89,2076400
2001-02-12,86.0,86.69,84.75,86.53,2221300
2001-02-13,85.64,86.0,84.75,86.0,1811200
2001-02-14,86.29,86.7,85.34,85.85,2539500
2001-02-15,85.0,85.48,84.7,85.4,2332700
2001-02-16,86.05,87.49,85.55,86.55,2949100
2001-02-20,86.3,87.09,86.07,86.5,1900500
2001-02-21,86.5,87.22,85.71,85.93,2567300
2001-02-22,86.4,86.88,85.94,86.08,2046200
2001-02-23,86.08,86.29,84.14,84.46,1955300
2001-02-26,84.0,85.25,83.6,84.56,2094400
2001-02-27,84.6,86.14,84.59,85.7,2336100
2001-02-28,85.91,86.25,85.31,85.66,2154400
2001-03-01,85.66,87.1,85.66,86.84,2618000
2001-03-02,87.0,88.5,86.6,88.45,2606900
2001-03-05,88.75,90.72,88.75,90.38,3382300
2001-03-06,90.39,90.99,90.05,90.45,3244900
2001-03-07,91.0,91.76,90.82,91.38,2136700
2001-03-08,91.39,93.0,90.89,92.95,2901500
2001-03-09,92.95,93.45,92.09,92.78,1883900
2001-03-12,92.74,92.79,91.83,92.11,2239800
2001-03-13,92.08,92.08,90.1,90.62,2643300
2001-03-14,89.15,90.05,88.85,89.53,2335900
2001-03-15,89.53,89.76,87.63,88.7,2190600
2001-03-16,87.6,88.6,87.18,87.5,3501500
2001-03-19,88.1,89.9,88.0,89.06,2667900
2001-03-20,89.4,91.25,88.81,90.63,2985600
2001-03-21,90.09,90.55,88.81,89.68,2945200
2001-03-22,89.5,90.0,85.35,87.5,4730900
2001-03-23,86.7,88.0,85.8,86.7,3700800
2001-03-26,87.8,88.17,86.42,86.44,1894900
2001-03-27,87.25,88.22,86.95,87.83,2648300
2001-03-28,86.46,87.16,85.75,86.6,1781500
2001-03-29,85.8,86.44,85.33,86.42,1943900
2001-03-30,87.12,88.67,86.75,87.8,1953500
2001-04-02,87.8,88.1,86.12,86.87,2722200
2001-04-03,86.62,86.98,84.59,86.0,2683100
2001-04-04,86.0,87.95,86.0,87.7,2524200
2001-04-05,88.7,89.9,88.07,89.68,2445900
2001-04-06,88.5,89.5,87.81,89.22,2214200
2001-04-09,89.75,91.5,89.75,91.5,2227500
2001-04-10,91.9,92.95,91.9,92.8,2986000
2001-04-11,91.8,91.8,90.18,90.8,2534400
2001-04-12,90.8,91.8,90.13,91.8,1765000
2001-04-16,92.0,93.8,91.7,93.8,1847500
2001-04-17,93.6,93.61,92.27,93.25,2295800
2001-04-18,92.45,93.95,91.32,93.46,3295400
2001-04-19,92.76,93.18,91.69,92.75,2380700
2001-04-20,92.75,93.4,92.35,93.25,2174700
2001-04-23,93.9,94.88,93.7,94.71,2164300
2001-04-24,94.85,95.0,93.57,94.3,2643600
2001-04-25,94.76,95.46,93.77,95.32,2612400
2001-04-26,95.75,97.94,95.6,97.86,5375800
2001-04-27,97.86,97.9,96.8,97.49,3071900
2001-04-30,97.49,97.8,96.2,96.56,2270600
2001-05-01,95.71,96.6,95.38,96.45,2897900
2001-05-02,94.47,95.47,91.7,92.0,3502400
2001-05-03,91.75,92.0,90.67,91.7,3170100
2001-05-04,92.1,93.6,91.75,93.35,2286400
2001-05-07,93.98,94.3,92.67,94.2,1594300
2001-05-08,93.3,94.48,92.75,93.8,1884100
2001-05-09,94.38,95.43,94.04,95.43,1648600
2001-05-10,95.42,95.9,94.56,95.21,2013700
2001-05-11,95.2,95.21,93.6,94.02,1541500
2001-05-14,94.02,95.16,93.9,94.4,2248300
2001-05-15,95.35,95.5,94.25,95.4,2461700
2001-05-16,94.75,95.86,94.56,95.25,2140500
2001-05-17,95.25,95.99,94.58,95.66,1673700
2001-05-18,96.1,97.75,96.04,97.57,2249600
2001-05-21,98.0,98.49,96.25,97.14,2172100
2001-05-22,97.0,97.01,95.07,95.07,1964700
2001-05-23,95.32,95.5,94.06,94.18,1781300
2001-05-24,94.7,94.71,93.6,94.3,1431600
2001-05-25,94.95,95.18,94.1,94.18,2633700
2001-05-29,96.0,96.79,95.55,95.55,2795400
2001-05-30,95.99,96.0,94.95,95.84,2070300
2001-05-31,95.0,96.36,95.0,96.05,2451700
2001-06-01,96.5,96.8,95.7,96.38,1757300
2001-06-04,96.95,98.06,96.95,98.03,2145000
2001-06-05,97.78,98.05,97.32,97.7,2778500
2001-06-06,96.55,96.75,95.91,96.16,3138800
2001-06-07,96.15,97.01,95.84,96.01,2632000
2001-06-08,96.49,96.49,95.7,96.44,1581500
2001-06-11,97.0,97.9,96.75,97.5,2465400
2001-06-12,97.5,98.0,97.0,97.59,1964000
2001-06-13,98.0,98.4,97.02,97.05,2107200
2001-06-14,96.95,96.95,95.58,95.66,1548200
2001-06-15,95.01,97.05,95.01,96.69,2504300
2001-06-18,96.69,96.85,95.6,95.7,1850500
2001-06-19,95.71,95.95,94.96,95.5,1720500
2001-06-20,95.0,96.3,94.43,94.47,2276700
2001-06-21,94.47,94.55,92.35,93.46,3995600
2001-06-22,94.1,94.89,92.59,94.74,2756800
2001-06-25,94.95,95.35,94.12,94.95,1978800
2001-06-26,94.7,95.35,94.05,94.7,2447900
2001-06-27,93.86,93.98,91.3,91.4,2688200
2001-06-28,91.0,91.0,87.94,88.74,4234700
2001-06-29,89.48,90.88,88.4,90.5,2959500
2001-07-02,90.49,90.49,89.45,90.31,2784400
2001-07-03,90.31,90.42,89.87,90.39,1588600
2001-07-05,90.39,92.54,90.39,91.32,2971500
2001-07-06,91.95,91.95,90.1,91.0,2555500
2001-07-09,91.0,91.0,89.26,90.04,2545500
2001-07-10,90.0,90.75,88.75,89.4,2644500
2001-07-11,89.0,89.0,87.06,87.67,2465300
2001-07-12,88.0,89.1,87.05,89.06,2665400
2001-07-13,89.06,90.25,88.48,89.4,2186600
2001-07-16,89.5,90.19,87.19,87.65,1884800
2001-07-17,87.7,88.2,86.37,86.85,2411600
2001-07-18,86.05,86.88,85.1,86.8,2756700
2001-07-19,87.25,87.6,86.53,87.15,2542100
2001-07-20,87.3,89.43,87.3,88.95,3160900
2001-07-23,89.1,89.21,87.0,87.64,2058800
2001-07-24,86.9,87.29,84.75,85.18,2154400
2001-07-25,86.45,89.25,86.25,89.17,4369000
2001-07-26,89.17,90.2,88.45,90.05,2939300
2001-07-27,90.45,91.19,89.07,91.1,1647500
2001-07-30,91.4,91.87,90.3,91.53,1874800
2001-07-31,91.6,92.46,90.97,91.39,2999700
2001-08-01,91.55,92.13,90.72,91.17,2758700
2001-08-02,91.37,91.48,90.64,91.05,2314700
2001-08-03,90.8,91.09,89.75,90.68,1608200
2001-08-06,90.45,91.05,90.22,90.39,1372000
2001-08-07,90.64,91.61,90.64,91.13,2595900
2001-08-08,91.4,91.8,89.99,90.01,2112400
2001-08-09,89.95,90.74,89.4,90.59,2265800
2001-08-10,91.25,92.44,91.2,91.75,3183600
2001-08-13,91.8,92.42,91.55,91.7,2583900
2001-08-14,91.7,92.25,91.6,92.24,2414400
2001-08-15,92.45,93.35,92.12,93.01,2553800
2001-08-16,93.03,93.2,92.2,93.05,2766200
2001-08-17,92.9,93.03,91.75,92.01,2041900
2001-08-20,92.05,92.28,90.95,91.34,2416200
2001-08-21,91.97,91.97,90.4,90.46,2358300
2001-08-22,91.15,93.15,91.03,91.95,4300700
2001-08-23,91.95,92.89,91.85,92.28,1627400
2001-08-24,92.28,93.2,92.03,92.8,1478500
2001-08-27,93.1,93.61,92.1,92.1,1329400
2001-08-28,92.1,92.1,91.1,91.12,1402800
2001-08-29,91.62,92.45,91.6,91.76,2631100
2001-08-30,92.3,92.3,89.96,90.47,3070300
2001-08-31,90.6,91.05,90.19,90.75,1684000
2001-09-04,91.1,92.28,91.1,91.35,2773800
2001-09-05,91.6,91.6,90.8,91.4,2733400
2001-09-06,91.3,92.0,91.05,91.75,2900700
2001-09-07,91.76,93.31,91.35,92.4,4775300
2001-09-10,92.4,92.4,91.55,91.7,3042200
2001-09-17,92.5,92.5,90.21,90.22,5060800
2001-09-18,90.1,90.2,87.62,87.76,4125100
2001-09-19,87.77,87.77,82.9,84.9,4532100
2001-09-20,84.9,84.9,83.21,83.7,3555500
2001-09-21,84.28,84.28,81.0,84.01,4681500
2001-09-24,84.55,84.55,80.57,81.1,4650200
2001-09-25,81.0,81.08,79.01,79.7,4895300
2001-09-26,80.49,80.49,78.6,78.77,4802400
2001-09-27,79.15,83.5,78.76,83.5,5728000
2001-09-28,83.25,84.75,82.65,84.75,4060800
2001-10-01,83.85,83.86,82.08,83.7,3165300
2001-10-02,82.6,85.65,82.25,85.5,3607100
2001-10-03,85.76,85.76,84.0,85.41,3456700
2001-10-04,88.0,88.0,85.42,87.11,3137600
2001-10-05,88.77,88.77,86.85,88.44,3618900
2001-10-08,90.0,90.0,87.77,88.95,2731000
2001-10-09,89.75,91.5,88.25,90.89,5557300
2001-10-10,90.9,93.77,90.89,93.45,4983900
2001-10-11,93.2,93.5,91.96,93.28,5413300
2001-10-12,92.45,92.8,90.15,91.0,5746200
2001-10-15,90.5,90.55,87.6,88.45,3506100
2001-10-16,88.45,89.4,87.3,89.15,2928800
2001-10-17,89.7,90.15,88.52,89.1,2195800
2001-10-18,88.15,88.3,85.68,86.03,3165900
2001-10-19,85.55,87.49,84.8,86.74,3110200
2001-10-22,86.9,88.75,86.02,88.75,2493900
2001-10-23,88.55,89.35,86.12,86.6,3187800
2001-10-24,87.15,87.15,85.5,86.91,2576100
2001-10-25,85.35,87.9,85.25,87.9,3148500
2001-10-26,87.9,89.0,87.33,88.93,3282300
2001-10-29,89.2,89.49,88.25,89.01,3072200
2001-10-30,89.6,89.6,87.4,89.0,3545100
2001-10-31,88.8,89.99,88.06,88.55,3844500
2001-11-01,88.55,90.0,88.07,89.86,2705200
2001-11-02,89.15,89.16,87.45,87.45,2664600
2001-11-05,87.95,88.35,87.1,87.11,2644800
2001-11-06,86.7,87.11,85.86,86.8,3496400
2001-11-07,87.53,87.53,85.9,87.28,3229800
2001-11-08,87.75,88.1,86.95,87.59,3270800
2001-11-09,88.75,89.7,88.45,89.49,2780800
2001-11-12,88.9,89.6,88.0,89.23,2283000
2001-11-13,89.65,90.22,88.3,90.17,3448000
2001-11-14,88.45,89.0,86.3,86.62,4075700
2001-11-15,84.75,84.76,82.5,83.8,6083200
2001-11-16,83.8,84.15,82.7,83.45,5438800
2001-11-19,83.45,83.6,82.0,82.91,3828800
2001-11-20,84.5,86.85,84.3,86.53,4162800
2001-11-21,87.73,87.73,85.45,86.08,3076700
2001-11-23,86.85,86.85,84.25,86.58,1390800
