timestamp,open,high,low,close,volume
2019-10-15,46.82,48.1,46.53,47.2,3352271
2019-10-16,47.49,47.92,47.01,47.12,3630939
2019-10-17,47.44,48.54,47.14,47.81,2726017
2019-10-18,47.91,48.191,47.36,47.96,3013731
2019-10-21,48.59,48.97,47.09,47.12,3999361
2019-10-22,47.08,47.384,46.02,46.82,4940254
2019-10-23,46.78,47.51,46.55,47.23,4291623
2019-10-24,48.65,49.99,47.84,49.47,6117105
2019-10-25,49.78,50.76,48.9,50.48,5407984
2019-10-28,50.75,51.44,50.43,51.21,4542726
2019-10-29,50.96,51.63,50.37,51.49,3471260
2019-10-30,51.2,51.47,50.33,51.03,3605620
2019-10-31,50.88,51.03,49.71,50.49,3793969
2019-11-01,50.98,52.49,50.9,52.31,3240073
2019-11-04,52.65,54.41,52.46,54.17,5436126
2019-11-05,54.01,55.0,53.65,54.2,6073216
2019-11-06,54.16,54.74,53.81,54.28,3864084
2019-11-07,54.94,55.94,54.42,55.8,6686416
2019-11-08,55.5,55.99,55.02,55.99,4830952
2019-11-11,55.55,56.25,55.22,55.81,3199377
2019-11-12,56.0,56.11,54.53,55.16,2742339
2019-11-13,54.19,54.48,53.46,53.66,3451005
2019-11-14,53.3,54.14,53.15,53.95,2597581
2019-11-15,54.27,55.29,54.14,54.86,3869678
2019-11-18,54.75,54.91,54.12,54.32,3445289
2019-11-19,54.81,54.81,52.79,53.39,5230197
2019-11-20,53.14,53.45,52.1,52.67,5396391
2019-11-21,52.71,53.92,52.35,53.88,4621467
2019-11-22,53.98,54.66,53.6,54.2,3119237
2019-11-25,54.82,55.23,54.36,55.2,5100027
2019-11-26,55.25,55.75,54.82,55.37,4680408
2019-11-27,54.68,54.9,53.9,54.28,3925984
2019-11-29,54.01,54.28,53.12,53.37,1887577
2019-12-02,53.0,53.75,52.89,53.16,3363901
2019-12-03,51.96,52.01,51.05,51.82,3989296
2019-12-04,53.49,53.49,52.21,52.28,3791364
2019-12-05,52.53,52.65,51.68,52.0,2692643
2019-12-06,52.59,53.75,52.59,53.22,2852856
2019-12-09,53.96,53.98,52.99,53.27,2377246
2019-12-10,53.36,53.39,52.69,53.13,2609674
2019-12-11,53.5,54.07,53.05,53.1,3196455
2019-12-12,53.25,54.58,52.82,54.45,2882315
2019-12-13,54.64,54.82,53.25,53.28,3198575
2019-12-16,53.61,54.54,53.51,54.17,4039972
2019-12-17,54.1,54.74,53.93,54.66,2665310
2019-12-18,54.36,54.69,53.54,54.25,3659050
2019-12-19,54.43,54.87,54.06,54.52,3355670
2019-12-20,55.05,55.25,54.02,54.61,10475184
2019-12-23,54.49,55.05,54.22,54.93,2678479
2019-12-24,55.0,55.25,54.65,54.9,926169
2019-12-26,54.98,55.23,54.52,55.22,1909555
2019-12-27,55.29,55.55,54.72,54.83,1688526
2019-12-30,54.86,55.05,54.24,54.34,1943330
2019-12-31,54.02,54.78,53.93,54.73,2145716
2020-01-02,55.23,55.54,53.64,53.75,5145239
2020-01-03,53.11,53.6,52.41,52.42,5004295
2020-01-06,52.32,52.88,52.0,52.21,4292996
2020-01-07,52.29,53.065,51.99,52.19,5122795
2020-01-08,52.41,53.17,51.92,52.73,3629739
2020-01-09,52.75,53.07,51.81,52.19,2667816
2020-01-10,52.86,52.87,51.4,51.5,3277304
2020-01-13,51.5,52.4,51.47,52.35,2665522
2020-01-14,52.19,52.97,51.95,52.24,3689824
2020-01-15,52.19,52.65,51.7,52.27,2235412
2020-01-16,52.58,52.87,52.17,52.48,3765634
2020-01-17,52.53,53.36,52.425,53.34,3897498
2020-01-21,52.98,53.15,52.2,52.6,4154674
2020-01-22,52.73,52.8,50.682,50.87,5148811
2020-01-23,50.22,50.75,49.15,50.25,5797594
2020-01-24,49.88,50.27,48.04,48.49,5919307
2020-01-27,47.31,47.58,46.64,47.18,4826744
2020-01-28,47.4,47.72,47.02,47.16,5812835
2020-01-29,48.98,49.95,48.6,49.67,6827952
2020-01-30,48.31,48.98,47.66,48.47,5644830
2020-01-31,47.7,47.865,45.92,46.07,7532245
2020-02-03,46.31,46.97,45.73,46.74,6364885
2020-02-04,47.65,48.38,47.44,48.05,5286125
2020-02-05,48.88,49.74,48.52,49.61,5402675
2020-02-06,49.61,49.66,48.56,49.2,5984683
2020-02-07,48.54,48.54,47.45,48.03,3802057
2020-02-10,47.8,48.72,47.8,48.19,2488290
2020-02-11,48.54,50.01,48.5,48.79,3705361
2020-02-12,49.69,50.37,48.99,49.38,2963591
2020-02-13,48.9,48.99,48.02,48.3,3302605
2020-02-14,48.51,48.94,48.38,48.63,3206989
2020-02-18,48.19,48.52,47.229,47.74,3594317
2020-02-19,47.82,48.29,47.41,47.56,5644864
2020-02-20,47.52,48.81,47.44,48.76,4154247
2020-02-21,48.58,48.77,48.08,48.3,3972846
2020-02-24,46.61,47.04,45.8,46.24,5075299
2020-02-25,46.5,46.535,43.58,43.95,5528829
2020-02-26,44.45,44.88,43.02,43.05,6470381
2020-02-27,41.33,41.46,39.5,39.55,10007708
2020-02-28,38.12,40.49,38.05,40.41,10279951
2020-03-02,41.05,41.42,39.78,41.42,7705004
2020-03-03,41.35,42.744,39.74,40.56,6763698
2020-03-04,41.45,41.97,40.21,41.91,4967034
2020-03-05,40.03,40.63,39.66,40.1,5447351
2020-03-06,38.72,39.69,38.31,38.97,6927495
2020-03-09,34.75,34.94,30.43,30.53,15076868
2020-03-10,32.51,33.33,29.315,31.4,12973198
2020-03-11,30.19,30.33,27.85,27.99,12444065
2020-03-12,25.45,26.39,22.39,23.67,18159366
2020-03-13,27.93,28.01,22.58,25.69,17342507
2020-03-16,23.1,25.43,21.95,22.0,12198819
2020-03-17,25.67,27.6,22.74,26.6,19853725
2020-03-18,24.84,28.29,24.51,26.44,16940131
2020-03-19,26.28,31.35,25.93,28.12,13887558
2020-03-20,28.59,29.69,26.59,27.44,12647941
2020-03-23,27.14,28.43,26.01,26.58,11694658
2020-03-24,28.66,29.96,26.9,28.47,12316611
2020-03-25,29.18,32.425,28.6,30.38,10530088
2020-03-26,30.28,31.3,28.95,29.68,14298415
2020-03-27,28.0,29.262,26.92,28.56,9100192
2020-03-30,28.31,29.39,27.81,28.65,6815125
2020-03-31,28.55,30.08,28.45,29.24,7599729
2020-04-01,27.84,28.27,26.94,27.04,10334236
2020-04-02,27.11,29.84,26.925,28.03,10678830
2020-04-03,27.78,28.57,27.42,27.97,8004024
2020-04-06,29.53,30.98,29.5,30.54,8019449
2020-04-07,32.76,35.07,31.81,32.33,15026462
2020-04-08,32.97,34.94,32.36,34.79,7217244
2020-04-09,35.75,37.74,35.54,36.56,9891273
2020-04-13,36.47,36.9,34.57,35.23,7165515
2020-04-14,36.37,37.14,35.09,35.37,7342992
2020-04-15,33.85,33.85,31.87,32.23,7580189
2020-04-16,32.69,32.69,30.65,31.63,6881425
2020-04-17,33.04,34.06,32.6,33.42,6542022
2020-04-20,32.18,32.83,31.5,31.53,7131729
2020-04-21,30.4,31.16,29.62,30.88,7311050
2020-04-22,31.8,32.025,30.88,31.84,5331005
2020-04-23,32.1,33.33,32.01,32.56,7721249
2020-04-24,33.04,33.35,32.24,33.12,4978403
2020-04-27,33.31,34.745,32.81,34.44,4885171
2020-04-28,35.48,36.19,34.71,35.87,5865947
2020-04-29,37.0,38.09,36.9,37.47,6881614
2020-04-30,37.27,37.35,36.05,36.69,10956766
2020-05-01,34.73,35.09,33.54,33.93,8706999
2020-05-04,32.1,33.14,31.76,33.06,6246170
2020-05-05,33.63,34.55,33.23,33.37,5040504
2020-05-06,32.71,33.375,31.88,31.96,4593302
2020-05-07,32.53,33.8,32.51,32.85,5056234
2020-05-08,33.78,34.37,33.37,34.33,4324319
2020-05-11,34.2,34.24,33.08,33.9,4320208
2020-05-12,34.25,35.41,33.75,33.79,5666104
2020-05-13,33.5,33.563,31.79,32.35,5861923
2020-05-14,31.19,33.55,30.9,33.51,6187030
2020-05-15,33.21,33.98,32.83,33.56,4829217
2020-05-18,35.88,38.01,35.71,36.74,8544879
2020-05-19,36.63,36.68,35.58,35.64,4414561
2020-05-20,36.34,37.0,35.76,36.18,5654723
2020-05-21,36.0,36.76,35.66,35.82,3939199
2020-05-22,35.68,36.18,35.37,36.12,3040557
2020-05-26,38.36,38.95,37.92,38.79,6183485
2020-05-27,39.95,40.665,39.03,39.82,6889460
2020-05-28,39.57,39.69,38.35,38.71,5266794
2020-05-29,38.14,38.99,37.72,38.6,5254184
2020-06-01,38.61,39.01,38.18,38.61,3009686
2020-06-02,39.2,41.23,39.09,40.6,6080617
2020-06-03,41.49,42.3,41.46,41.63,5157362
2020-06-04,41.5,42.76,41.32,42.71,3899662
2020-06-05,44.71,45.73,43.837,43.97,7656067
2020-06-08,44.08,45.93,44.08,45.9,5725470
2020-06-09,44.47,44.82,43.919,44.41,5533409
2020-06-10,44.39,44.5,43.4,43.58,4265195
2020-06-11,41.225,42.04,38.95,39.26,9220524
2020-06-12,41.82,41.915,39.985,41.23,5033778
2020-06-15,39.48,42.45,39.29,41.98,5665288
2020-06-16,44.16,44.5,41.44,42.25,5592437
2020-06-17,42.7,42.796,41.03,41.17,3523660
2020-06-18,40.65,41.99,40.38,41.58,4103515
2020-06-19,42.63,43.0,41.47,41.65,7492701
2020-06-22,41.46,42.13,40.67,41.74,3305895
2020-06-23,42.48,42.48,41.33,41.35,3601758
2020-06-24,40.6,40.72,38.32,38.45,7699335
2020-06-25,38.0,40.03,37.68,39.98,5981537
2020-06-26,39.56,40.0,38.73,39.8,8332793
2020-06-29,40.36,41.195,40.19,40.98,7756715
2020-06-30,40.59,40.95,39.76,40.76,4835256
2020-07-01,40.75,41.3,40.33,40.75,4024722
2020-07-02,41.66,42.25,40.91,41.59,3988108
2020-07-06,42.63,42.78,41.56,42.45,4675975
2020-07-07,41.74,42.07,41.17,41.69,4535918
2020-07-08,41.49,41.78,39.635,40.35,4825707
2020-07-09,40.39,40.52,39.17,39.44,3671309
2020-07-10,39.44,40.82,39.423,40.76,3006985
2020-07-13,41.1,41.84,40.5,41.24,3087864
2020-07-14,41.32,42.68,41.24,42.44,4347174
2020-07-15,43.65,44.1,42.555,43.33,3786525
2020-07-16,43.19,44.265,42.84,43.83,4259812
2020-07-17,44.07,44.15,42.96,43.67,4610573
2020-07-20,43.34,43.675,42.12,42.3,3578885
2020-07-21,42.5,43.43,42.45,43.04,3399612
2020-07-22,42.94,44.5,42.885,44.34,5792842
2020-07-23,43.0,43.2,41.88,42.82,6574291
2020-07-24,42.82,43.48,42.3,42.61,2999946
2020-07-27,42.81,44.48,42.43,44.0,4733801
2020-07-28,43.74,44.02,42.59,42.62,3395547
2020-07-29,42.8,43.6359,42.74,43.52,3187161
2020-07-30,42.66,42.83,41.34,41.73,4118685
2020-07-31,41.49,41.92,40.59,41.06,7463214
2020-08-03,41.22,41.24,40.08,40.09,5084560
2020-08-04,40.04,41.865,39.9,41.32,5408755
2020-08-05,41.9,42.48,41.75,41.99,3628782
2020-08-06,41.69,42.3167,41.0555,42.05,3724985
2020-08-07,41.58,42.665,41.4444,42.63,2913536
2020-08-10,42.81,44.89,42.81,44.8,4245910
2020-08-11,45.54,46.07,44.34,44.5,4373814
2020-08-12,45.22,45.38,43.93,44.28,2577510
2020-08-13,43.86,44.87,43.71,44.43,2767067
2020-08-14,43.95,45.14,43.83,44.87,1998413
2020-08-17,45.1,45.44,44.21,44.46,3256103
2020-08-18,44.41,45.03,44.31,44.71,2447199
2020-08-19,44.69,45.1,44.25,44.64,3453402
2020-08-20,44.02,44.14,43.53,43.69,3324045
2020-08-21,43.5,43.87,43.25,43.59,2511639
2020-08-24,44.3,46.15,44.02,46.12,4608978
2020-08-25,46.41,46.66,45.473,45.59,4188033
2020-08-26,45.68,46.66,45.28,46.34,3928691
2020-08-27,46.68,46.95,45.81,46.16,3702291
2020-08-28,45.41,46.21,44.97,46.05,3772941
2020-08-31,45.99,46.11,45.09,45.12,3916817
2020-09-01,44.79,47.28,44.47,47.27,5428599
2020-09-02,47.68,49.28,47.42,49.22,7305907
2020-09-03,49.28,49.8,47.92,48.39,6726911
2020-09-04,49.29,49.7,48.08,48.6,5326331
2020-09-08,47.69,48.415,47.435,47.93,4280766
2020-09-09,48.57,49.88,48.5,49.23,4168293
2020-09-10,49.3,49.75,48.66,48.7,4211309
2020-09-11,49.21,50.42,49.04,49.85,6225695
2020-09-14,50.07,50.51,49.695,50.09,5298909
2020-09-15,50.61,51.5601,50.39,51.07,4771657
2020-09-16,50.19,51.1,49.43,49.7,5864228
2020-09-17,49.37,51.25,48.85,50.97,5253719
2020-09-18,50.53,51.23,50.25,50.37,6271507
2020-09-21,49.04,49.33,47.18,47.91,6468795
2020-09-22,47.98,48.155,47.2,47.8,4181859
2020-09-23,47.68,48.12,46.47,46.74,4017963
2020-09-24,46.67,46.99,45.69,46.41,4648682
2020-09-25,45.77,46.4,45.63,46.04,4090217
2020-09-28,46.5,48.28,46.5,47.48,3993125
2020-09-29,47.23,47.78,46.26,46.57,2716855
2020-09-30,47.19,48.12,46.6102,47.05,4663564
2020-10-01,47.21,47.5,45.93,46.11,3407842
2020-10-02,45.37,47.47,45.13,47.31,4559039
2020-10-05,47.9,48.8832,47.7,48.58,3913406
2020-10-06,49.12,49.79,47.86,47.88,4474717
2020-10-07,48.45,49.06,48.0,48.3,4506471
2020-10-08,48.62,49.41,48.4759,49.38,2962044
2020-10-09,49.8,50.09,48.7,49.36,4473120
2020-10-12,49.4,49.5,48.2622,48.58,3005701
2020-10-13,48.48,48.98,47.8,47.88,6832232
2020-10-14,47.84,48.9699,47.42,48.83,5323887
2020-10-15,47.88,49.075,47.84,49.01,2793820
2020-10-16,49.37,49.995,49.13,49.3,2754650
2020-10-19,49.33,50.33,48.74,48.84,2903457
2020-10-20,49.35,50.15,49.21,49.34,2504534
2020-10-21,49.38,49.715,48.55,48.55,4092535
2020-10-22,49.81,50.16,47.15,48.82,5247621
2020-10-23,49.52,49.9499,48.41,48.53,3123429
2020-10-26,47.94,48.14,46.8168,47.15,4026350
2020-10-27,46.92,47.19,46.39,46.57,4141156
2020-10-28,44.94,45.7,44.33,45.18,6157072
2020-10-29,44.63,46.66,44.57,46.25,4300088
2020-10-30,45.86,46.1899,44.73,45.49,5166099
2020-11-02,46.25,48.06,45.88,47.82,3675799
2020-11-03,48.25,49.03,47.66,48.73,3293458
2020-11-04,47.95,48.34,46.2522,46.45,4542285
2020-11-05,46.9,49.45,46.88,48.97,4253017
2020-11-06,49.23,49.82,48.031,48.23,3061541
2020-11-09,51.59,54.18,51.54,52.12,9208254
2020-11-10,52.33,53.7,52.07,53.46,6148698
2020-11-11,53.5,53.605,52.02,52.21,4118487
2020-11-12,51.74,52.07,50.54,51.04,3468632
2020-11-13,50.27,52.13,50.2,51.97,3483195
2020-11-16,53.55,53.94,52.14,53.93,4075611
2020-11-17,53.16,54.56,52.83,54.48,4794952
2020-11-18,54.65,56.275,54.53,55.3,5903454
2020-11-19,54.91,55.49,53.92,55.34,3514002
2020-11-20,55.07,55.42,54.28,54.73,2871818
2020-11-23,55.28,56.29,55.28,55.94,4563309
2020-11-24,57.0,58.18,56.61,57.73,4401732
2020-11-25,57.45,57.45,56.165,56.43,4158453
2020-11-27,55.91,56.05,55.01,55.4,2847383
2020-11-30,54.89,55.0,52.8,53.01,8760639
2020-12-01,54.43,54.43,52.9,53.53,4313121
2020-12-02,53.32,53.565,52.69,53.2,3722954
2020-12-03,52.99,53.889,52.8,53.6,3213895
2020-12-04,53.81,55.1,53.8,55.05,3294474
2020-12-07,54.93,54.94,53.02,53.21,3602707
2020-12-08,52.9,54.67,52.8,54.55,3161546
2020-12-09,54.94,55.7499,54.35,54.66,3219097
2020-12-10,54.66,55.11,54.04,54.43,3401959
2020-12-11,54.29,54.45,53.57,54.0,2674780
2020-12-14,54.6,54.76,53.03,53.06,3121894
2020-12-15,53.85,54.15,53.15,54.13,2335474
2020-12-16,54.03,54.1096,53.24,53.83,1948873
2020-12-17,54.2,54.33,53.585,53.83,2222358
2020-12-18,55.11,55.75,54.24,55.66,11536680
2020-12-21,54.05,55.2,53.73,55.08,4458842
2020-12-22,55.01,55.27,54.44,54.67,2272556
2020-12-23,55.02,55.77,54.73,54.75,2251621
2020-12-24,54.92,54.9681,54.335,54.79,1074880
2020-12-28,55.27,55.77,54.18,54.29,3664992
2020-12-29,54.5,54.82,53.85,54.33,2221992
2020-12-30,54.35,55.66,54.3,55.47,3790040
2020-12-31,55.47,56.1,55.11,55.5,2663490
2021-01-04,55.82,56.1214,53.65,54.04,4853062
2021-01-05,54.14,56.17,54.0,55.8,3112791
2021-01-06,56.95,59.21,56.55,58.43,6208448
2021-01-07,59.0,59.77,58.105,58.51,4437561
2021-01-08,58.37,58.86,57.75,58.21,4063547
2021-01-11,57.7,58.95,57.25,58.86,3455867
2021-01-12,59.32,61.21,59.0,61.04,6227116
2021-01-13,60.75,61.31,59.66,60.03,3236261
2021-01-14,60.21,60.5,59.42,59.65,3578778
2021-01-15,58.62,58.82,57.13,57.31,6692942
2021-01-19,57.76,58.2,56.33,57.55,4919337
2021-01-20,57.87,58.63,57.23,58.57,3724400
2021-01-21,58.51,58.77,57.31,57.56,3442039
2021-01-22,56.99,57.785,56.87,57.5,2621785
2021-01-25,56.86,57.42,55.66,57.23,3682556
2021-01-26,57.89,58.25,55.7,55.74,3060282
2021-01-27,54.64,55.08,52.66,54.39,6283536
2021-01-28,54.14,54.85,53.0,54.38,5817027
2021-01-29,53.85,54.705,51.76,51.9,8895444
2021-02-01,52.39,52.84,51.33,52.75,4128319
2021-02-02,53.56,54.87,52.87,54.61,5223574
2021-02-03,54.31,55.395,54.039,55.35,3984229
2021-02-04,55.47,56.37,54.82,56.34,4312347
2021-02-05,56.74,57.83,56.44,57.24,3732511
2021-02-08,57.75,58.26,57.21,57.35,2543282
2021-02-09,57.5,57.5153,56.37,56.6,4205306
2021-02-10,57.0,58.38,56.48,57.67,3425742
2021-02-11,57.81,57.94,56.69,57.67,2326578
2021-02-12,57.56,58.27,57.445,58.15,1975051
2021-02-16,58.9,59.355,58.54,58.75,4072724
2021-02-17,58.58,58.91,57.61,58.54,3276026
2021-02-18,58.3,58.665,57.1,57.56,3112563
2021-02-19,57.75,60.53,57.75,60.39,4037102
2021-02-22,60.62,62.56,60.2,62.48,5635660
2021-02-23,62.94,62.97,61.51,62.12,4147279
2021-02-24,62.0,63.98,61.943,63.69,4668567
2021-02-25,62.48,62.837,61.125,61.35,3251657
2021-02-26,60.85,61.05,58.8,59.31,6385216
2021-03-01,61.15,62.27,60.57,61.54,4084252
2021-03-02,62.21,64.04,61.8,62.73,7316038
2021-03-03,62.5,63.39,62.01,62.25,5390315
2021-03-04,62.06,62.62,60.09,61.2,6050394
2021-03-05,62.12,63.04,60.75,62.91,3883764
2021-03-08,63.17,64.2701,62.51,63.44,4437617
2021-03-09,63.67,63.71,61.91,62.26,5823245
2021-03-10,62.62,64.46,62.37,64.09,4238456
2021-03-11,64.33,65.27,64.22,64.32,3651810
2021-03-12,64.68,65.05,63.88,64.34,2690951
2021-03-15,64.07,64.29,62.45,62.9,5361393
2021-03-16,62.69,63.83,61.86,63.18,6461643
2021-03-17,63.48,66.25,63.18,66.01,5138887
2021-03-18,66.06,67.27,64.63,64.72,4206432
2021-03-19,64.72,64.8,62.66,63.91,6445771
2021-03-22,63.8,63.8,62.4,63.51,4631116
2021-03-23,62.67,62.6882,60.4,60.75,5523475
2021-03-24,61.6,63.42,61.4027,62.04,4322624
2021-03-25,61.47,63.31,61.25,63.24,3921150
2021-03-26,63.39,64.14,63.09,63.99,4256347
2021-03-29,63.62,65.12,63.5,63.9,3193807
2021-03-30,63.72,64.79,63.48,64.61,2605114
2021-03-31,64.27,64.96,63.51,63.94,3643785
2021-04-01,63.95,64.72,63.48,64.6,3698904
2021-04-05,65.0,65.22,64.25,64.59,4077851
2021-04-06,64.24,65.39,64.13,64.6,3420312
